acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.022685893291123978,0.9284891054994291,-0.058289819844254215,-9.039173255501584,-0.8060596785191643,0.9075131989467546,WAL
0.15721530586909827,1.079889016105822,-0.1667869805876196,-1.7039692796825405,1.709801525954366,3.522768225761884,WAL
0.06584973110527342,0.9486775367635958,-0.054316754056181464,4.761578238798268,-1.9878230541947666,0.012557125535096617,WAL
0.2251268562806701,1.1565253750675637,0.09682596197582509,-6.46024053871514,2.4572391042349135,-1.0501699494054244,WAL
0.265134570559827,1.6615677452060444,0.03762803145938733,8.075147197044169,15.095680944316388,-3.115699271021249,WAL
0.17777315628330725,1.5205172862438827,-0.13424882393176799,-2.392885443533776,4.456133106887713,4.083732651195158,WAL
0.14707929430500344,1.6784874020335026,0.06262697176266581,-1.8560925346015746,6.906824809389732,-4.047654866021443,WAL
0.48513973602273475,1.5056926202659815,-0.06232895714913766,5.343428153309407,12.437380017283242,-0.42441568737397156,WAL
0.3344790067822491,1.5365223829972425,-0.061366882151850224,1.0293963090309934,11.36912470197153,-3.159918776624653,WAL
0.25844245881084205,1.6334259101764168,0.11823096256088617,-4.263672890253628,4.606385069967832,1.2700254629425414,WAL
0.20484718088019233,1.069172152399489,-0.01750822086347006,-4.030424427578839,4.233343041322284,-7.87262102662852,WAL
0.13893748787611188,1.0575349941683214,-0.06532619657130612,2.533461178270953,4.317192162386837,1.3289023562390223,WAL
0.1798677405481921,0.9223513342584101,-0.1098880018117945,-4.992574524808858,1.8350201509745352,-6.779425756039438,WAL
-0.13727817196555783,0.9338706616591181,-0.12385637542179406,-0.6596867549186864,-0.19445806156089018,3.5201471046220494,WAL
-0.15928765232059122,0.8576251632860415,0.024307349677535568,-6.538921575988565,-2.6736161206855353,-0.6446418291477187,WAL
-0.3053842167721884,0.3788515539668422,-0.0681683217472181,-5.384295626677882,-6.954886194235503,-0.6367590751195739,WAL
-0.1452928664799586,0.5120427602072807,0.014400997098277133,-2.5670186457120576,-11.1060837320638,5.465467698381145,WAL
-0.30100073260133237,0.5557729707955142,0.10167570846647589,-2.4329775138831886,-5.8029775752321875,-1.7013002862716191,WAL
-0.4075781723823451,0.7840973974682405,-0.06983763166447814,2.5154272607784485,-15.814300129406364,-1.3698199090318042,WAL
-0.18746799266763062,0.45650735327934655,0.0032025690286021247,3.2211779844052213,-5.698847548311033,-4.788508880107625,WAL
-0.3634468273563828,0.4482103203039653,0.021817293633039515,-7.748684094717908,-8.240431233843218,-0.2187218441943431,WAL
-0.30869192260320377,0.6320215780363502,0.01813982492926533,-11.48287350743441,-7.1554101090032685,2.9057457712266848,WAL
-0.14770768042363064,0.5847090597195569,-0.12607497060225575,-4.994976170889345,-7.299112307155972,-1.2264530616937828,WAL
-0.1401516372134332,0.4128620674154572,0.015321854852162673,-6.051602412398155,1.350272877650398,3.9021719350736506,WAL
-0.1541127359324293,0.7904167527587711,-0.03083147678221599,3.93147472582634,-0.7464515114310404,3.0713268460081258,WAL
0.006810876976138837,0.8465612768784703,-0.1747214205468719,4.150771697463468,-3.5855781699579476,0.0060778124070104845,WAL
0.1697175386482956,0.9508066911090729,0.08434691310785893,-0.18872474790678048,-3.2744908024274517,-0.9641064326702233,WAL
0.19817246467263838,1.2566944748502369,0.07869591264387593,-5.24531299743235,5.121655980319567,-3.2233714441391177,WAL
0.19813313177373398,1.362279296623314,-0.15160240211649606,-1.1540238925270596,6.577386602076812,-3.199133695788981,WAL
0.44215128142727067,1.4929527780363252,-0.1700677072341234,1.4078595937706755,14.238338179142726,-3.6676443146562265,WAL
0.32047140234469,1.4748262159578394,0.07022367228076415,-6.5393076655465485,8.584615286994167,4.50442032640808,WAL
0.21200292466169054,1.5796333779617784,0.09783246934671787,-0.37538196492605136,7.490960208687638,-4.253954253732374,WAL
0.18903939707225903,0.9378948956267698,-0.00046136568529395725,0.7882917064756666,9.464111262131869,1.7525057655279932,WAL
0.1278517168384498,1.4380393981917827,-0.005659225339786581,-2.4324509775522483,13.77195337466113,-2.348072348011774,WAL
0.14947433790547301,1.5907321445207758,0.09910140179274834,3.738787308226408,8.6177687630128,-4.655800817016267,WAL
0.06404915271431262,1.5520271052234742,-0.08402908633812683,-0.0675101560570448,2.5463982668290583,4.032598381486195,WAL
0.11631018355572359,0.9856242352904558,-0.08477155746715014,0.9622920306725663,1.6664161994781335,2.2425001317914197,WAL
0.13209273258252033,0.9763552588431943,0.009748198751804063,-0.08739420038158607,2.595171488138627,-0.2762452372936355,WAL
0.003086601032030588,0.8660405271415811,-0.15346347889897613,0.8798288660237077,-6.388148815525648,-5.372896420756145,WAL
-0.23356692213969882,0.7848308365881798,-0.09519184639797347,4.41754194531878,-8.859295640388154,1.0392686751158937,WAL
-0.3587209482018485,0.5865954916119478,-0.08438424990300855,5.2974733397839815,0.24380692705043483,-0.5060934133921429,WAL
-0.3517484820652705,0.8241703495242975,0.005072233974108943,5.402441844529035,-5.711014932153968,0.1519631916312868,WAL
-0.24913607028239979,0.4582727928030317,0.03606451170930363,3.392857869521033,-8.008732561391206,-0.6823547826876459,WAL
-0.4649501061205858,0.3971353893085002,0.12330289831660901,1.0389339013073684,-12.501498092013176,2.8829854643978843,WAL
-0.13830888152218557,0.39413917987239705,0.29081244756556596,0.8124592057661775,-12.492405473291575,0.13488600075949592,WAL
-0.49380534311530333,0.49560676374314583,-0.017412490922128772,2.5753034362906564,-13.132627654870912,5.286009349208128,WAL
-0.3844872037232488,0.8260528824128057,-0.06808120383841718,4.745352955933103,-7.257424045915291,0.08453990112570421,WAL
-0.251171944855039,0.6939310764558481,-0.009130753816905713,2.8765117724175187,-4.113391819139977,-4.513748285513239,WAL
-0.13725105886180486,0.5575493370361753,0.008111791740854524,18.90339276219487,-0.7024430187303139,-5.052148001486255,WAL
0.06759910472604225,1.0059167845441124,0.05202748224721668,3.680007347220489,-7.513384377626309,-2.7878344266049107,WAL
-0.08393281195711935,1.1181378294839475,-0.12303638539429146,0.3486521686334819,-3.0317796996599156,0.9483783103120085,WAL
0.08727316357231153,1.1846292636887852,-0.1778293045487076,0.3865474849957947,-0.4294871326066292,-0.5446359898008819,WAL
0.09407731675064761,1.486155733596661,-0.06272922591445768,0.6809157534311477,-0.9546148723803398,4.43544823907504,WAL
0.1327769184951122,1.5213562455736203,0.028061053931808806,2.7968600665314436,9.965546202783253,2.7505195949089334,WAL
0.2307223622090625,1.4300423408600107,0.1020718529901028,-9.454456075515466,3.3863854772108652,0.20374187389062925,WAL
0.2961915492178081,1.648865039326423,-0.015834948464599465,4.98317047096471,8.659628795052898,2.7725217859091575,WAL
0.2338172041967634,1.1331961366520493,0.15432313940041192,2.4035548283676915,11.596494061458149,0.8818482705281059,WAL
0.3122311098506113,1.4675507909661958,-0.18664476798015914,-2.8789434914741574,12.565944570922262,2.123917697556661,WAL
0.32842114605598444,1.4154464360328087,-0.18963039109330102,3.6169318336160527,7.474308697367382,6.289096809832257,WAL
0.15752193245856988,1.7329251212505798,-0.1746047107170819,-8.010761850863485,9.071664703117266,4.159447244419315,WAL
0.09247584228266403,1.3345532563770077,0.05426403504585962,6.800146410734456,4.19648692705585,5.035338601976716,WAL
0.19279224054273364,1.038769066110485,-0.01026677059575823,0.5634644303859769,0.3596018018729472,-0.7498874954270891,WAL
-0.11897877516339724,0.9098388083256171,0.08170973892681566,-3.8041076907119056,2.6391702039611595,-4.316968385576353,WAL
0.08395298739358237,0.9654882343310183,-0.07829682869506976,3.519159675569888,-2.1073240494328767,-1.9042564832259443,WAL
-0.06998673487827534,0.7899722681851252,-0.06109862246597451,3.172235131701258,-7.4716887346821315,-3.2651526205292094,WAL
-0.22524234531796403,0.9474788331603321,-0.006995695236746089,-4.936657812065991,-5.646940915452769,-4.794394587783417,WAL
-0.45726008261018586,0.6196035939684559,-0.07219390395456367,2.337754011529755,-9.151440825589042,2.563633346787055,WAL
-0.18371124622908563,0.42202644041877635,0.08294143436715985,-5.311637348019031,-6.7316408500289295,-0.7412632999456705,WAL
-0.24690907387790884,0.47972676786689256,-0.1955669325556062,-11.966030086792337,-6.034628961472813,-4.053247559578319,WAL
-0.45793905707819876,0.421767360436445,-0.108409161721966,0.3300404164963989,-9.699119570267822,0.4772698551377515,WAL
-0.13377760319159437,0.45600461552309546,-0.0026687592050393004,-7.886537251063135,-10.285317451510677,5.594281251885955,WAL
-0.20748259082753345,0.5691104360178969,-0.06554559232955694,7.5935103619222755,-5.8948171655146995,1.0024323112521731,WAL
-0.14974014937010333,0.7591396325019291,0.25721323064890744,-3.03795674223728,-5.988907622383866,0.34970585822044886,WAL
-0.30121787854504734,0.7551139173109809,-0.043594160668625315,-14.340499075628788,-3.7110592084852994,-2.2329738409910913,WAL
-0.27924911243709555,0.8572457140635561,0.19512986424005008,-10.43276836941086,6.884970406946369,-6.472786306807716,WAL
